LNaive,2,0.05,1,1,4,0.0009111705117293978
LNaive,2,0.05,1,2,1,0.00011011947027661506
LNaive,2,0.05,1,2,2,0.0001621599732088974
LNaive,2,0.05,1,2,3,0.0017710110301462079
LNaive,2,0.05,1,2,4,0.0009112428182428411
LNaive,2,0.05,1,3,1,0.0008347739506081586
LNaive,2,0.05,1,3,2,0.00043478492805082425
LNaive,2,0.05,1,3,3,0.001133204452376968
LNaive,2,0.05,1,3,4,0.001980982694144373
LNaive,2,0.05,2,0,1,0.0003794360071989189
LNaive,2,0.05,2,0,2,0.0005658814539560852
LNaive,2,0.05,2,0,3,0.0008453684579795562
LNaive,2,0.05,2,0,4,0.0023299893869780375
LNaive,2,0.05,2,1,1,0.00030237983225167575
LNaive,2,0.05,2,1,2,0.00032706055129838596
LNaive,2,0.05,2,1,3,0.0014037544748144448
LNaive,2,0.05,2,1,4,0.0019285684618611798
LNaive,2,0.05,2,2,1,8.983869846712622e-06
LNaive,2,0.05,2,2,2,0.0008603957463390044
LNaive,2,0.05,2,2,3,0.00036759338038994116
LNaive,2,0.05,2,2,4,0.0010923639091878767
LNaive,2,0.05,2,3,1,0.00024226785821102048
LNaive,2,0.05,2,3,2,7.766152277577376e-05
LNaive,2,0.05,2,3,3,0.0008448394491941125
LNaive,2,0.05,2,3,4,0.0035764044752790713
LNaive,2,0.05,3,0,1,7.852602876301518e-05
LNaive,2,0.05,3,0,2,0.0011290796343499387
LNaive,2,0.05,3,0,3,4.742663454659901e-05
LNaive,2,0.05,3,0,4,0.0029315786351021833
LNaive,2,0.05,3,1,1,0.0006512226075887639
LNaive,2,0.05,3,1,2,4.9380482317396e-05
LNaive,2,0.05,3,1,3,0.0005780774218731022
LNaive,2,0.05,3,1,4,0.0013896446305824428
LNaive,2,0.05,3,2,1,0.00036325421520411183
LNaive,2,0.05,3,2,2,0.0006812605012913586
LNaive,2,0.05,3,2,3,0.00015339008051429293
LNaive,2,0.05,3,2,4,0.0001168436002855211
LNaive,2,0.05,3,3,1,0.0009313685345770928
LNaive,2,0.05,3,3,2,0.0015673494681225364
LNaive,2,0.05,3,3,3,0.0002422177364908018
LNaive,2,0.05,3,3,4,0.0017218507619541912
LNaive,2,0.05,4,0,1,3.608365196594576e-05
LNaive,2,0.05,4,0,2,0.0008925854135304334
LNaive,2,0.05,4,0,3,0.0003221831860263924
LNaive,2,0.05,4,0,4,0.002926515317778322
LNaive,2,0.05,4,1,1,2.185138719745794e-05
LNaive,2,0.05,4,1,2,0.001010091445139416
LNaive,2,0.05,4,1,3,0.0017925210156878313
LNaive,2,0.05,4,1,4,0.0024194836480132542
LNaive,2,0.05,4,2,1,0.00034573462910003627
LNaive,2,0.05,4,2,2,0.0014830098278175718
LNaive,2,0.05,4,2,3,0.00031279549996088285
LNaive,2,0.05,4,2,4,0.0019305527373275622
LNaive,2,0.05,4,3,1,7.175310498208631e-05
LNaive,2,0.05,4,3,2,0.0006438157826182955
LNaive,2,0.05,4,3,3,0.0001260555589988055
LNaive,2,0.05,4,3,4,0.0006325408691506551
LNaive,3,0.1,0,0,1,0.0002999189266659208
LNaive,3,0.1,0,0,2,0.002032887579081377
LNaive,3,0.1,0,0,3,0.002868924613380508
LNaive,3,0.1,0,0,4,0.0026656970326499607
LNaive,3,0.1,0,1,1,0.0006281278991293604
LNaive,3,0.1,0,1,2,0.00014656067511953363
LNaive,3,0.1,0,1,3,0.003713498027231532
LNaive,3,0.1,0,1,4,0.00995293548007492
LNaive,3,0.1,0,2,1,0.000397530352373332
LNaive,3,0.1,0,2,2,0.0025292029618032563
LNaive,3,0.1,0,2,3,0.002342397532651641
LNaive,3,0.1,0,2,4,0.01388489534819315
LNaive,3,0.1,0,3,1,0.0008235092956906387
LNaive,3,0.1,0,3,2,0.001882433069051781
LNaive,3,0.1,0,3,3,0.00806815841803843
LNaive,3,0.1,0,3,4,0.006311739871914135
LNaive,3,0.1,1,0,1,0.0015312226624506486
LNaive,3,0.1,1,0,2,0.0009351468984620803
LNaive,3,0.1,1,0,3,0.0038557928102223027
LNaive,3,0.1,1,0,4,0.029631255333054662
LNaive,3,0.1,1,1,1,7.2898170970780996e-06
LNaive,3,0.1,1,1,2,0.0013679849006773548
LNaive,3,0.1,1,1,3,0.0024906380929571315
LNaive,3,0.1,1,1,4,0.012603243415590049
LNaive,3,0.1,1,2,1,0.0001440841912997426
LNaive,3,0.1,1,2,2,0.0006324312987093794
LNaive,3,0.1,1,2,3,0.0012937040683302925
LNaive,3,0.1,1,2,4,0.008817133669537736
LNaive,3,0.1,1,3,1,0.00010061134844141506
LNaive,3,0.1,1,3,2,0.0015760602144249125
LNaive,3,0.1,1,3,3,0.0011763113173668405
LNaive,3,0.1,1,3,4,0.015492104759982528
LNaive,3,0.1,2,0,1,0.0003896950146726752
LNaive,3,0.1,2,0,2,0.0012803148431050904
LNaive,3,0.1,2,0,3,0.0005691907361006221
LNaive,3,0.1,2,0,4,0.008208994036292383
LNaive,3,0.1,2,1,1,0.00034865147048668277
LNaive,3,0.1,2,1,2,0.0021424345841523085
LNaive,3,0.1,2,1,3,0.004181040242559053
LNaive,3,0.1,2,1,4,0.001850045960193114
LNaive,3,0.1,2,2,1,0.0009009672417146231
LNaive,3,0.1,2,2,2,0.00300024038618385
LNaive,3,0.1,2,2,3,0.004985072149266578
LNaive,3,0.1,2,2,4,0.02316756808512599
LNaive,3,0.1,2,3,1,0.0003901674597894811
LNaive,3,0.1,2,3,2,8.291888118161506e-05
LNaive,3,0.1,2,3,3,0.0009387953915711567
LNaive,3,0.1,2,3,4,0.008116332083771938
LNaive,3,0.1,3,0,1,0.0003776029518438584
LNaive,3,0.1,3,0,2,0.000610786108111383
LNaive,3,0.1,3,0,3,0.0013134062104678268
LNaive,3,0.1,3,0,4,0.017371405087551972
LNaive,3,0.1,3,1,1,0.00019366773434481566
LNaive,3,0.1,3,1,2,0.0016169419460336787
LNaive,3,0.1,3,1,3,0.0001874112856472543
LNaive,3,0.1,3,1,4,0.012860097387079161
LNaive,3,0.1,3,2,1,0.0010738153436369302
LNaive,3,0.1,3,2,2,0.0013443452069960005
LNaive,3,0.1,3,2,3,0.00152648482087403
LNaive,3,0.1,3,2,4,0.007841640477070033
LNaive,3,0.1,3,3,1,0.0005461948030702768
LNaive,3,0.1,3,3,2,0.00017525583078858986
LNaive,3,0.1,3,3,3,0.0007075952616473202
LNaive,3,0.1,3,3,4,0.027303018640134402
LNaive,3,0.1,4,0,1,0.0001403231911709657
LNaive,3,0.1,4,0,2,0.00013344943421522704
LNaive,3,0.1,4,0,3,0.0023791548760749848
LNaive,3,0.1,4,0,4,0.001977001031459036
LNaive,3,0.1,4,1,1,0.00044251473696332866
LNaive,3,0.1,4,1,2,0.0030085927214590358
LNaive,3,0.1,4,1,3,0.0005556119081302491
LNaive,3,0.1,4,1,4,0.030300170216136957
LNaive,3,0.1,4,2,1,0.0005019780758412917
LNaive,3,0.1,4,2,2,0.000588935952169023
LNaive,3,0.1,4,2,3,0.0038223811784756645
LNaive,3,0.1,4,2,4,0.008211891268333549
LNaive,3,0.1,4,3,1,0.0011480678365454189
LNaive,3,0.1,4,3,2,0.00035132316116903706
LNaive,3,0.1,4,3,3,0.00134830453312762
LNaive,3,0.1,4,3,4,0.002055836035253167
Greedy,0,0.01,0,0,1,0.029770622763140464
Greedy,0,0.01,0,0,2,0.010238938816686138
Greedy,0,0.01,0,0,3,0.010255962199196
Greedy,0,0.01,0,0,4,0.009912240756446256
Greedy,0,0.01,0,1,1,0.031345164694084104
Greedy,0,0.01,0,1,2,0.01019714073604061
Greedy,0,0.01,0,1,3,0.01000311634066997
Greedy,0,0.01,0,1,4,0.009650885198595915
Greedy,0,0.01,0,2,1,0.030848586723127402
Greedy,0,0.01,0,2,2,0.010944504375919095
Greedy,0,0.01,0,2,3,0.011033241647435021
Greedy,0,0.01,0,2,4,0.010876167575913476
Greedy,0,0.01,0,3,1,0.02884884052891168
Greedy,0,0.01,0,3,2,0.008355932015010392
Greedy,0,0.01,0,3,3,0.009722406828657215
Greedy,0,0.01,0,3,4,0.008943197084291699
Greedy,0,0.01,1,0,1,0.030112109229290418
Greedy,0,0.01,1,0,2,0.011068617008881398
Greedy,0,0.01,1,0,3,0.009769427447766321
Greedy,0,0.01,1,0,4,0.008319683696535796
Greedy,0,0.01,1,1,1,0.030094214613224146
Greedy,0,0.01,1,1,2,0.010507108913436536
Greedy,0,0.01,1,1,3,0.00974705532208775
Greedy,0,0.01,1,1,4,0.010328890000764646
Greedy,0,0.01,1,2,1,0.0290010541250163
Greedy,0,0.01,1,2,2,0.009267951927243834
Greedy,0,0.01,1,2,3,0.009306442006783766
Greedy,0,0.01,1,2,4,0.010949810146421601
Greedy,0,0.01,1,3,1,0.027435273081539258
Greedy,0,0.01,1,3,2,0.008568336596818327
Greedy,0,0.01,1,3,3,0.01063016389917959
Greedy,0,0.01,1,3,4,0.010062204003235431
Greedy,0,0.01,2,0,1,0.02969303269301593
Greedy,0,0.01,2,0,2,0.00979077090588898
Greedy,0,0.01,2,0,3,0.010198742259199478
Greedy,0,0.01,2,0,4,0.010464401017635794
Greedy,0,0.01,2,1,1,0.02959993303806996
Greedy,0,0.01,2,1,2,0.010322030420590655
Greedy,0,0.01,2,1,3,0.010119157924679878
Greedy,0,0.01,2,1,4,0.009591915655138394
Greedy,0,0.01,2,2,1,0.029669684785356698
Greedy,0,0.01,2,2,2,0.009400380542008202
Greedy,0,0.01,2,2,3,0.006697138296557492
Greedy,0,0.01,2,2,4,0.006332929230099649
Greedy,0,0.01,2,3,1,0.03014932163841444
Greedy,0,0.01,2,3,2,0.009665861590997915
Greedy,0,0.01,2,3,3,0.010753001941858353
Greedy,0,0.01,2,3,4,0.009395458126727041
Greedy,0,0.01,3,0,1,0.03011825793677203
Greedy,0,0.01,3,0,2,0.006716089587900376
Greedy,0,0.01,3,0,3,0.00990964932395677
Greedy,0,0.01,3,0,4,0.011446753236033835
Greedy,0,0.01,3,1,1,0.03046129080566229
Greedy,0,0.01,3,1,2,0.008323441608391713
Greedy,0,0.01,3,1,3,0.009226228580332174
Greedy,0,0.01,3,1,4,0.010283924382272547
Greedy,0,0.01,3,2,1,0.029746504758117576
Greedy,0,0.01,3,2,2,0.009949653846860196
Greedy,0,0.01,3,2,3,0.009852628738269198
Greedy,0,0.01,3,2,4,0.009770307232452313
Greedy,0,0.01,3,3,1,0.03019590460276822
Greedy,0,0.01,3,3,2,0.00873346258661789
Greedy,0,0.01,3,3,3,0.008707011901446737
Greedy,0,0.01,3,3,4,0.008407532071057933
Greedy,0,0.01,4,0,1,0.030716737857821474
Greedy,0,0.01,4,0,2,0.008982881878766502
Greedy,0,0.01,4,0,3,0.00950209044253425
Greedy,0,0.01,4,0,4,0.009819485192562372
Greedy,0,0.01,4,1,1,0.03165269125128667
Greedy,0,0.01,4,1,2,0.009548467657837678
Greedy,0,0.01,4,1,3,0.008448098773368162
Greedy,0,0.01,4,1,4,0.010662990377300785
Greedy,0,0.01,4,2,1,0.030131261546415766
Greedy,0,0.01,4,2,2,0.010194276598652907
Greedy,0,0.01,4,2,3,0.00996732824976121
Greedy,0,0.01,4,2,4,0.009918085918987463
Greedy,0,0.01,4,3,1,0.030376928613619958
Greedy,0,0.01,4,3,2,0.010370784757825824
Greedy,0,0.01,4,3,3,0.009729916743399292
Greedy,0,0.01,4,3,4,0.010574687980512865
Greedy,1,0.02,0,0,1,0.06003927605502635
Greedy,1,0.02,0,0,2,0.019881940048611546
Greedy,1,0.02,0,0,3,0.02025154836344445
Greedy,1,0.02,0,0,4,0.020255280744704507
Greedy,1,0.02,0,1,1,0.05999073788914622
Greedy,1,0.02,0,1,2,0.02055122633144979
Greedy,1,0.02,0,1,3,0.01913207625490898
Greedy,1,0.02,0,1,4,0.021297629233327564
Greedy,1,0.02,0,2,1,0.059998558263437474
Greedy,1,0.02,0,2,2,0.019676872866724593
Greedy,1,0.02,0,2,3,0.020500860661861964
Greedy,1,0.02,0,2,4,0.01931110827753768
Greedy,1,0.02,0,3,1,0.058197501181867506
Greedy,1,0.02,0,3,2,0.02100768683020804
Greedy,1,0.02,0,3,3,0.021081249477951203
Greedy,1,0.02,0,3,4,0.020270394931578117
Greedy,1,0.02,1,0,1,0.059970858694128104
Greedy,1,0.02,1,0,2,0.021340418730408484
Greedy,1,0.02,1,0,3,0.018710625501195288
Greedy,1,0.02,1,0,4,0.020165372125384717
Greedy,1,0.02,1,1,1,0.060276594028262465
Greedy,1,0.02,1,1,2,0.01983703247655777
Greedy,1,0.02,1,1,3,0.020416644312161614
Greedy,1,0.02,1,1,4,0.0198833997890977
Greedy,1,0.02,1,2,1,0.06053991240020318
Greedy,1,0.02,1,2,2,0.019379022956758973
Greedy,1,0.02,1,2,3,0.019743944646170353
Greedy,1,0.02,1,2,4,0.01948631405355128
Greedy,1,0.02,1,3,1,0.057628016758533795
Greedy,1,0.02,1,3,2,0.020462636904617915
Greedy,1,0.02,1,3,3,0.019495875615878844
Greedy,1,0.02,1,3,4,0.018509572967881582
Greedy,1,0.02,2,0,1,0.06086965153609425
Greedy,1,0.02,2,0,2,0.019296813490692344
Greedy,1,0.02,2,0,3,0.020693571170599445
Greedy,1,0.02,2,0,4,0.019654930122326553
Greedy,1,0.02,2,1,1,0.05966093090952962
Greedy,1,0.02,2,1,2,0.020346989854640007
Greedy,1,0.02,2,1,3,0.019617059051053154
Greedy,1,0.02,2,1,4,0.020510912986418606
Greedy,1,0.02,2,2,1,0.06290543919230207
Greedy,1,0.02,2,2,2,0.021430799456634064
Greedy,1,0.02,2,2,3,0.019403948968230278
Greedy,1,0.02,2,2,4,0.02088904843045769
Greedy,1,0.02,2,3,1,0.05851166755904891
Greedy,1,0.02,2,3,2,0.018996441729985047
Greedy,1,0.02,2,3,3,0.019755532649445406
Greedy,1,0.02,2,3,4,0.019033720867145165
Greedy,1,0.02,3,0,1,0.06154963016922266
Greedy,1,0.02,3,0,2,0.01975243436647045
Greedy,1,0.02,3,0,3,0.019746395933182948
Greedy,1,0.02,3,0,4,0.022036681549117976
Greedy,1,0.02,3,1,1,0.060455602038363754
Greedy,1,0.02,3,1,2,0.019131023655823975
Greedy,1,0.02,3,1,3,0.02113366780032422
Greedy,1,0.02,3,1,4,0.0200856616456635
Greedy,1,0.02,3,2,1,0.058990833347655425
Greedy,1,0.02,3,2,2,0.019606734003358217
Greedy,1,0.02,3,2,3,0.01956643785848189
Greedy,1,0.02,3,2,4,0.020468901126164285
Greedy,1,0.02,3,3,1,0.060367644443734325
Greedy,1,0.02,3,3,2,0.020345766955352396
Greedy,1,0.02,3,3,3,0.020852675809729826
Greedy,1,0.02,3,3,4,0.021212308063317087
Greedy,1,0.02,4,0,1,0.057823937272091896
Greedy,1,0.02,4,0,2,0.020700714458954605
Greedy,1,0.02,4,0,3,0.018625724176589697
Greedy,1,0.02,4,0,4,0.01936484685807116
Greedy,1,0.02,4,1,1,0.06068777156584082
Greedy,1,0.02,4,1,2,0.020268104869284542
Greedy,1,0.02,4,1,3,0.020312015315438914
Greedy,1,0.02,4,1,4,0.019493911855574586
Greedy,1,0.02,4,2,1,0.060005001719359075
Greedy,1,0.02,4,2,2,0.02017522541778005
Greedy,1,0.02,4,2,3,0.020400792236337173
Greedy,1,0.02,4,2,4,0.02026247511154966
Greedy,1,0.02,4,3,1,0.06005516911869724
Greedy,1,0.02,4,3,2,0.019702265953268516
Greedy,1,0.02,4,3,3,0.020357972778509703
Greedy,1,0.02,4,3,4,0.020143742005906518
Greedy,2,0.05,0,0,1,0.1562049624584525
Greedy,2,0.05,0,0,2,0.050115018369105035
Greedy,2,0.05,0,0,3,0.049520709962112
Greedy,2,0.05,0,0,4,0.05027782931152147
Greedy,2,0.05,0,1,1,0.1495185952944813
Greedy,2,0.05,0,1,2,0.05010662737269933
Greedy,2,0.05,0,1,3,0.04963390760814057
Greedy,2,0.05,0,1,4,0.04841970269722451
Greedy,2,0.05,0,2,1,0.15234564536017148
Greedy,2,0.05,0,2,2,0.050455088310475515
Greedy,2,0.05,0,2,3,0.049490566329106755
Greedy,2,0.05,0,2,4,0.05006619918843269
Greedy,2,0.05,0,3,1,0.1532495795109199
Greedy,2,0.05,0,3,2,0.05146989684045589
Greedy,2,0.05,0,3,3,0.05239995438766809
Greedy,2,0.05,0,3,4,0.05012114740147633
Greedy,2,0.05,1,0,1,0.15441409885742652
Greedy,2,0.05,1,0,2,0.05000435481798027
Greedy,2,0.05,1,0,3,0.05079559303365955
Greedy,2,0.05,1,0,4,0.05145854621980572
Greedy,2,0.05,1,1,1,0.14849883038693368
Greedy,2,0.05,1,1,2,0.049582245718912454
Greedy,2,0.05,1,1,3,0.04947025686899542
Greedy,2,0.05,1,1,4,0.0515550652339114
Greedy,2,0.05,1,2,1,0.1549865757217539
Greedy,2,0.05,1,2,2,0.0499364340661661
Greedy,2,0.05,1,2,3,0.05000033841092322
Greedy,2,0.05,1,2,4,0.05271645787272783
Greedy,2,0.05,1,3,1,0.14926508256858073
Greedy,2,0.05,1,3,2,0.05140880572576889
Greedy,2,0.05,1,3,3,0.051209202112688756
Greedy,2,0.05,1,3,4,0.04945181570842383
Greedy,2,0.05,2,0,1,0.14556864975889505
Greedy,2,0.05,2,0,2,0.049795530233601726
Greedy,2,0.05,2,0,3,0.04984287928884179
Greedy,2,0.05,2,0,4,0.048423195885319736
Greedy,2,0.05,2,1,1,0.15211913498451068
Greedy,2,0.05,2,1,2,0.050418893395405284
Greedy,2,0.05,2,1,3,0.05015592781482692
Greedy,2,0.05,2,1,4,0.05221927798109205
Greedy,2,0.05,2,2,1,0.13772672330652402
Greedy,2,0.05,2,2,2,0.04874482611177944
Greedy,2,0.05,2,2,3,0.047501604847953405
Greedy,2,0.05,2,2,4,0.052867389752092264
Greedy,2,0.05,2,3,1,0.16434550106061674
Greedy,2,0.05,2,3,2,0.050236090682304946
